[TEST Information]

 - Logging Start Time : 260127_142222
 - Project Name : sus-bump-5kmh
 - Test Pulpose : 
 - Test Location : 
 - Test Mode : 

[Signal Description]

 - 속도 (km/h)
 - 지상고 (FR, FL, RR, RL) [mm]
 - 조향각 (FR, FL, RR, RL) [deg]
 - 가속도 (X / Y / Z) [g]
 - 각속도 (X / Y / Z) [deg/s]
 - 배터리 상태 (전압[V], 전류[A], SoC[%], 온도[°C])
 - 서보모터 상태
  · 전류 (현가 / 조향, FR/FL/RR/RL) [A]
  · 위치 (현가 / 조향, FR/FL/RR/RL) [deg]
 - 플랫폼 온도 [°C]

[Wheel & Motor Position Definition]

 - FR : Front Right
 - FL : Front Left
 - RR : Rear Right
 - RL : Rear Left

Logging Start
																																					
시간[Time]	속도[Km/h]	Hgt_Enc_FL[deg]	Hgt_Enc_FR[deg]	Hgt_Enc_RL[deg]	Hgt_Enc_RR[deg]	Steer_Enc_FL[deg]	Steer_Enc_FR[deg]	Steer_Enc_RL[deg]	Steer_Enc_RR[deg]	IMU_Acc_X[g]	IMU_Acc_Y[g]	IMU_Acc_Z[g]	IMU_AngVel_X[deg/s]	IMU_AngVel_Y[deg/s]	IMU_AngVel_Z[deg/s]	Vat_Volt[V]	Vat_Curr[A]	Vat_SoC[%]	Vat_Temp[C]	Hgt_Curr_FL[Ａ]	Hgt_Curr_FR[Ａ]	Hgt_Curr_RL[Ａ]	Hgt_Curr_RR[Ａ]	Steer_Curr_FL[A]	Steer_Curr_FR[A]	Steer_Curr_RL[A]	Steer_Curr_RR[A]	Hgt_Pos_FL[deg]	Hgt_Pos_FR[deg]	Hgt_Pos_RL[deg]	Hgt_Pos_RR[deg]	Steer_Pos_FL[deg]	Steer_Pos_FR[deg]	Steer_Pos_RL[deg]	Steer_Pos_RR[deg]	Platform_Temp[C]	Distance[m]
260127_142223.032	0	-2.4	-0.1	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.004	0.01	-0.01	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.042	0	-2.4	-0.1	-3.4	-3.6	0.3	-0.2	0.0	0.0	-0.035	0.019	-1.004	0.00	-0.01	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.052	0	-2.3	-0.2	-3.4	-3.5	0.3	-0.2	0.0	0.0	-0.035	0.019	-1.004	0.00	-0.01	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.062	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.005	-0.01	0.00	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.072	0	-2.3	-0.2	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.004	-0.01	0.00	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.082	0	-2.3	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.004	-0.01	0.00	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.092	0	-2.3	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.004	-0.01	0.01	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.102	0	-2.3	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	-0.01	0.01	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.112	0	-2.4	-0.2	-3.4	-3.5	0.2	-0.3	0.0	0.0	-0.034	0.019	-1.004	-0.01	0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.122	0	-2.3	-0.2	-3.4	-3.5	0.2	-0.3	0.0	0.0	-0.034	0.019	-1.004	-0.01	0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.134	0	-2.3	-0.2	-3.5	-3.6	0.2	-0.3	0.0	0.0	-0.035	0.019	-1.004	-0.01	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.143	0	-2.3	-0.2	-3.4	-3.5	0.2	-0.3	0.0	0.0	-0.035	0.019	-1.004	-0.01	-0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.153	0	-2.3	-0.2	-3.4	-3.5	0.2	-0.3	0.0	0.0	-0.035	0.019	-1.003	0.00	-0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.165	0	-2.4	-0.2	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.004	0.00	-0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.174	0	-2.4	-0.2	-3.5	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.004	0.01	-0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.185	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.003	0.01	-0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.195	0	-2.3	-0.1	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.003	0.02	-0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.205	0	-2.3	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.003	0.01	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.216	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.003	0.01	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.226	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	0.02	0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.238	0	-2.4	-0.1	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.003	0.02	0.01	0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.247	0	-2.4	-0.1	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.020	-1.004	0.02	0.01	0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.258	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	0.02	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.268	0	-2.4	-0.2	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.003	0.01	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.278	0	-2.3	-0.1	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	0.01	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.288	0	-2.3	-0.1	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.034	0.020	-1.004	0.02	-0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.298	0	-2.4	-0.2	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.004	0.02	-0.01	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.308	0	-2.4	-0.2	-3.5	-3.5	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.005	0.02	-0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.318	0	-2.3	-0.2	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.034	0.018	-1.004	0.01	-0.01	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.330	0	-2.4	-0.1	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.004	0.01	-0.01	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.339	0	-2.3	-0.2	-3.5	-3.5	0.2	-0.2	0.0	0.0	-0.035	0.020	-1.003	0.01	-0.01	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.349	0	-2.3	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.020	-1.003	0.01	-0.01	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.359	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.020	-1.003	0.01	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.369	0	-2.3	-0.2	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.003	0.02	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.379	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	0.01	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.390	0	-2.4	-0.2	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	0.01	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.400	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	0.01	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.410	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.003	0.01	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.421	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.020	-1.004	0.00	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.430	0	-2.3	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.004	0.00	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.441	0	-2.3	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.005	0.00	0.01	0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.451	0	-2.3	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.004	0.00	0.01	0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.461	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.004	0.00	0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.472	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.004	0.00	0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.482	0	-2.4	-0.1	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.005	0.00	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.492	0	-2.4	-0.2	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.005	0.00	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.503	0	-2.4	-0.2	-3.5	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.005	-0.01	0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.513	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	-0.02	0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.524	0	-2.3	-0.1	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	-0.02	0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.533	0	-2.3	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.003	-0.02	0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.543	0	-2.4	-0.2	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.003	-0.01	0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.554	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.003	-0.01	0.01	0.00	52.3	-6	60	11	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.564	0	-2.4	-0.1	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.003	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.574	0	-2.3	-0.1	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.584	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.003	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.594	0	-2.3	-0.2	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.003	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.605	0	-2.4	-0.1	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.003	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.616	0	-2.3	-0.1	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.003	0.00	0.00	0.00	52.3	-6	60	11	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.626	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.636	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.646	0	-2.4	-0.1	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.656	0	-2.4	-0.2	-3.5	-3.5	0.2	-0.2	0.0	0.0	-0.034	0.020	-1.004	-0.01	-0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.666	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	0.00	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.677	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.020	-1.004	0.00	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.688	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	0.00	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.698	0	-2.4	-0.2	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	0.00	0.00	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.708	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.003	0.00	0.00	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.718	0	-2.3	-0.2	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.003	-0.01	0.00	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.728	0	-2.4	-0.2	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.034	0.018	-1.004	0.00	0.00	-0.01	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.738	0	-2.3	-0.1	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.018	-1.004	0.00	0.00	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.748	0	-2.3	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.035	0.018	-1.004	0.00	-0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.760	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.018	-1.004	0.00	-0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.770	0	-2.3	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.004	0.00	-0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.781	0	-2.4	-0.2	-3.4	-3.6	0.2	-0.2	0.0	0.0	-0.034	0.019	-1.003	0.00	-0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_142223.790	0	-2.3	-0.2	-3.4	-3.5	0.2	-0.2	0.0	0.0	-0.035	0.019	-1.003	0.00	-0.01	0.00	52.3	-6	60	10	0	0	0	0	-120	110	100	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
