[TEST Information]

 - Logging Start Time : 260127_155633
 - Project Name : sus height adj -80to+80
 - Test Pulpose : 
 - Test Location : 
 - Test Mode : 

[Signal Description]

 - 속도 (km/h)
 - 지상고 (FR, FL, RR, RL) [mm]
 - 조향각 (FR, FL, RR, RL) [deg]
 - 가속도 (X / Y / Z) [g]
 - 각속도 (X / Y / Z) [deg/s]
 - 배터리 상태 (전압[V], 전류[A], SoC[%], 온도[°C])
 - 서보모터 상태
  · 전류 (현가 / 조향, FR/FL/RR/RL) [A]
  · 위치 (현가 / 조향, FR/FL/RR/RL) [deg]
 - 플랫폼 온도 [°C]

[Wheel & Motor Position Definition]

 - FR : Front Right
 - FL : Front Left
 - RR : Rear Right
 - RL : Rear Left

Logging Start
																																					
시간[Time]	속도[Km/h]	Hgt_Enc_FL[deg]	Hgt_Enc_FR[deg]	Hgt_Enc_RL[deg]	Hgt_Enc_RR[deg]	Steer_Enc_FL[deg]	Steer_Enc_FR[deg]	Steer_Enc_RL[deg]	Steer_Enc_RR[deg]	IMU_Acc_X[g]	IMU_Acc_Y[g]	IMU_Acc_Z[g]	IMU_AngVel_X[deg/s]	IMU_AngVel_Y[deg/s]	IMU_AngVel_Z[deg/s]	Vat_Volt[V]	Vat_Curr[A]	Vat_SoC[%]	Vat_Temp[C]	Hgt_Curr_FL[Ａ]	Hgt_Curr_FR[Ａ]	Hgt_Curr_RL[Ａ]	Hgt_Curr_RR[Ａ]	Steer_Curr_FL[A]	Steer_Curr_FR[A]	Steer_Curr_RL[A]	Steer_Curr_RR[A]	Hgt_Pos_FL[deg]	Hgt_Pos_FR[deg]	Hgt_Pos_RL[deg]	Hgt_Pos_RR[deg]	Steer_Pos_FL[deg]	Steer_Pos_FR[deg]	Steer_Pos_RL[deg]	Steer_Pos_RR[deg]	Platform_Temp[C]	Distance[m]
260127_155633.772	0	-10.5	-10.0	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.025	0.026	-1.005	0.03	0.00	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.782	0	-10.5	-10.0	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.005	0.03	0.01	0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.791	0	-10.5	-10.0	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.025	0.026	-1.005	0.03	0.01	0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.802	0	-10.6	-9.9	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.025	0.025	-1.004	0.03	0.01	0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.812	0	-10.5	-9.9	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.004	0.02	0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.824	0	-10.6	-9.9	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.004	0.02	0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.834	0	-10.5	-10.0	-12.6	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.004	0.02	0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.846	0	-10.5	-10.0	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.004	0.03	0.01	0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.856	0	-10.5	-9.9	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.025	0.025	-1.004	0.03	0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.866	0	-10.6	-9.9	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.025	0.025	-1.004	0.03	0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.875	0	-10.5	-10.0	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.004	0.03	0.02	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.885	0	-10.5	-9.9	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.004	0.03	0.02	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.896	0	-10.6	-9.9	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.023	0.025	-1.004	0.03	0.02	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.906	0	-10.6	-9.9	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.023	0.025	-1.004	0.03	0.02	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.916	0	-10.5	-10.0	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.023	0.026	-1.005	0.03	0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.925	0	-10.5	-10.0	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.023	0.026	-1.005	0.03	0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.935	0	-10.6	-10.0	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.024	0.026	-1.005	0.03	0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.946	0	-10.6	-10.0	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.023	0.026	-1.005	0.03	0.02	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.956	0	-10.5	-9.9	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.023	0.026	-1.005	0.02	0.02	0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.967	0	-10.5	-10.0	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.023	0.026	-1.004	0.01	0.03	0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.978	0	-10.6	-10.0	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.023	0.026	-1.004	0.00	0.02	0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.988	0	-10.6	-9.9	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.026	-1.004	-0.02	0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155633.998	0	-10.6	-9.9	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.026	-1.004	-0.02	0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.009	0	-10.5	-9.9	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.004	-0.03	0.00	-0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.019	0	-10.5	-9.9	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.004	-0.04	0.00	-0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.029	0	-10.6	-10.0	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.003	-0.04	-0.01	-0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.038	0	-10.5	-10.0	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.023	0.024	-1.004	-0.04	-0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.050	0	-10.5	-9.9	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.004	-0.03	-0.02	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.060	0	-10.5	-9.9	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.023	0.024	-1.003	-0.02	-0.02	0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.071	0	-10.5	-9.9	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.023	0.024	-1.004	-0.02	-0.02	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.082	0	-10.5	-9.9	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.004	-0.02	-0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.093	0	-10.6	-10.0	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.024	0.024	-1.003	-0.01	-0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.103	0	-10.5	-10.0	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.003	0.00	-0.01	0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.113	0	-10.6	-10.0	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.004	0.00	-0.01	0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.124	0	-10.5	-9.9	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.004	0.00	-0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.133	0	-10.5	-10.0	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.005	0.00	-0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.143	0	-10.5	-10.0	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.005	0.00	-0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.153	0	-10.5	-9.9	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.005	0.00	-0.01	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.164	0	-10.5	-9.9	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.005	0.00	0.00	-0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.175	0	-10.5	-9.9	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.025	-1.005	0.00	0.00	-0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.185	0	-10.6	-10.0	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.024	0.026	-1.005	-0.01	0.00	-0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.196	0	-10.5	-9.9	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.025	0.026	-1.004	-0.01	0.00	-0.01	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.206	0	-10.6	-9.9	-12.5	-12.0	0.3	-0.1	0.0	0.0	-0.025	0.026	-1.004	-0.01	0.00	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.217	0	-10.6	-9.9	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.025	0.026	-1.004	-0.02	0.00	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.227	0	-10.5	-10.0	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.025	0.025	-1.004	-0.02	0.00	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
260127_155634.238	0	-10.5	-9.9	-12.5	-11.9	0.3	-0.1	0.0	0.0	-0.024	0.026	-1.003	-0.02	0.00	0.00	52.3	-6	60	12	0	0	0	0	-110	130	130	-150	-35.5	-35.5	-35.5	-35.5	0.0	0.0	0.0	0.0	2	0.0
