[TEST Information]

 - Logging Start Time : 260127_150201
 - Project Name : sus-bump-crossCorner-5kmh
 - Test Pulpose : 
 - Test Location : 
 - Test Mode : 

[Signal Description]

 - 속도 (km/h)
 - 지상고 (FR, FL, RR, RL) [mm]
 - 조향각 (FR, FL, RR, RL) [deg]
 - 가속도 (X / Y / Z) [g]
 - 각속도 (X / Y / Z) [deg/s]
 - 배터리 상태 (전압[V], 전류[A], SoC[%], 온도[°C])
 - 서보모터 상태
  · 전류 (현가 / 조향, FR/FL/RR/RL) [A]
  · 위치 (현가 / 조향, FR/FL/RR/RL) [deg]
 - 플랫폼 온도 [°C]

[Wheel & Motor Position Definition]

 - FR : Front Right
 - FL : Front Left
 - RR : Rear Right
 - RL : Rear Left

Logging Start
																																					
시간[Time]	속도[Km/h]	Hgt_Enc_FL[deg]	Hgt_Enc_FR[deg]	Hgt_Enc_RL[deg]	Hgt_Enc_RR[deg]	Steer_Enc_FL[deg]	Steer_Enc_FR[deg]	Steer_Enc_RL[deg]	Steer_Enc_RR[deg]	IMU_Acc_X[g]	IMU_Acc_Y[g]	IMU_Acc_Z[g]	IMU_AngVel_X[deg/s]	IMU_AngVel_Y[deg/s]	IMU_AngVel_Z[deg/s]	Vat_Volt[V]	Vat_Curr[A]	Vat_SoC[%]	Vat_Temp[C]	Hgt_Curr_FL[Ａ]	Hgt_Curr_FR[Ａ]	Hgt_Curr_RL[Ａ]	Hgt_Curr_RR[Ａ]	Steer_Curr_FL[A]	Steer_Curr_FR[A]	Steer_Curr_RL[A]	Steer_Curr_RR[A]	Hgt_Pos_FL[deg]	Hgt_Pos_FR[deg]	Hgt_Pos_RL[deg]	Hgt_Pos_RR[deg]	Steer_Pos_FL[deg]	Steer_Pos_FR[deg]	Steer_Pos_RL[deg]	Steer_Pos_RR[deg]	Platform_Temp[C]	Distance[m]
260127_150201.246	0	-2.1	-0.9	-3.8	-3.1	0.2	-0.2	0.0	0.0	-0.036	0.006	-1.005	0.01	-0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.255	0	-2.1	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	0.01	-0.01	0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.266	0	-2.1	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.004	0.02	-0.01	0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.276	0	-2.1	-0.9	-3.7	-3.1	0.2	-0.2	0.0	0.0	-0.037	0.004	-1.004	0.01	-0.01	0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.285	0	-2.1	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	0.01	-0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.295	0	-2.0	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.01	-0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.305	0	-2.1	-0.9	-3.7	-3.1	0.2	-0.2	0.0	0.0	-0.036	0.004	-1.005	0.01	-0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.316	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.004	-1.004	0.00	-0.01	-0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.326	0	-2.0	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	0.01	-0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.337	0	-2.1	-0.9	-3.7	-3.1	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.004	0.00	-0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.347	0	-2.1	-0.9	-3.7	-3.1	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.004	0.00	-0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.358	0	-2.0	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.004	0.00	-0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.368	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.004	-1.005	-0.01	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.378	0	-2.0	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.004	-1.005	-0.01	0.01	0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.388	0	-2.1	-1.0	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.00	0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.399	0	-2.0	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	-0.01	0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.410	0	-2.0	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	-0.02	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.420	0	-2.0	-0.9	-3.8	-3.1	0.2	-0.2	0.0	0.0	-0.037	0.006	-1.005	-0.02	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.430	0	-2.1	-1.0	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	-0.02	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.440	0	-2.1	-1.0	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	-0.02	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.450	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	-0.01	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.460	0	-2.0	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	-0.01	0.01	-0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.470	0	-2.0	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.00	0.01	-0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.480	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.004	0.00	0.00	-0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.491	0	-2.0	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	0.01	0.00	-0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.501	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.01	0.00	-0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.511	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.01	0.00	-0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.521	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.004	0.01	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.532	0	-2.0	-0.8	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.006	-1.005	0.01	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.542	0	-2.0	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.01	0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.552	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.01	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.563	0	-2.0	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	0.01	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.574	0	-2.0	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.01	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.584	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.01	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.594	0	-2.1	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.004	-1.005	0.01	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.604	0	-2.0	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.004	-1.004	0.01	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.615	0	-2.0	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.004	-1.005	0.00	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.624	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.004	-1.005	0.00	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.636	0	-2.0	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.004	-1.006	0.00	-0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.645	0	-2.1	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	0.00	-0.02	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.655	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.004	-1.005	0.00	-0.02	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.665	0	-2.0	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.004	-1.005	0.00	-0.02	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.675	0	-2.0	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.004	-1.005	0.00	-0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.685	0	-2.1	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.006	0.00	-0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.695	0	-2.0	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	-0.01	-0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.705	0	-2.1	-0.8	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	-0.01	-0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.717	0	-2.1	-0.9	-3.7	-3.1	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.004	-0.01	-0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.729	0	-2.0	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.004	-0.01	-0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.738	0	-2.1	-0.9	-3.7	-3.1	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.004	-0.01	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.748	0	-2.0	-0.9	-3.8	-3.1	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.004	-0.01	0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.758	0	-2.0	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.004	-0.01	0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.768	0	-2.0	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.038	0.005	-1.005	-0.01	0.02	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.778	0	-2.0	-0.9	-3.7	-3.1	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.004	-0.01	0.01	0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.789	0	-2.1	-0.9	-3.7	-3.1	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	0.00	0.01	0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.798	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	0.00	0.01	0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.809	0	-2.1	-0.9	-3.8	-3.1	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	0.00	0.00	0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.820	0	-2.1	-0.9	-3.8	-3.1	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	0.00	0.00	0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.831	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.004	-1.004	0.01	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.842	0	-2.1	-0.9	-3.7	-3.1	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.01	0.00	-0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.851	0	-2.0	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.037	0.005	-1.005	0.01	0.01	-0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.862	0	-2.1	-0.9	-3.7	-3.1	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.01	0.01	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.872	0	-2.1	-0.8	-3.7	-3.1	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.00	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.882	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.00	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.892	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.00	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.902	0	-2.1	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.00	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.912	0	-2.1	-0.9	-3.8	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.006	0.00	0.00	0.00	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.923	0	-2.0	-0.9	-3.7	-3.1	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.00	0.00	-0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.934	0	-2.0	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.005	-1.005	0.00	0.00	-0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.946	0	-2.1	-0.9	-3.7	-3.1	0.2	-0.2	0.0	0.0	-0.036	0.004	-1.006	0.01	0.00	-0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
260127_150201.956	0	-2.0	-0.9	-3.7	-3.2	0.2	-0.2	0.0	0.0	-0.036	0.004	-1.006	0.00	0.01	-0.01	52.2	-6	60	12	0	0	0	0	-160	120	150	-150	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	3	0.0
