[TEST Information]

 - Logging Start Time : 260127_131922
 - Project Name : 가감속-1
 - Test Pulpose : 
 - Test Location : 
 - Test Mode : 

[Signal Description]

 - 속도 (km/h)
 - 지상고 (FR, FL, RR, RL) [mm]
 - 조향각 (FR, FL, RR, RL) [deg]
 - 가속도 (X / Y / Z) [g]
 - 각속도 (X / Y / Z) [deg/s]
 - 배터리 상태 (전압[V], 전류[A], SoC[%], 온도[°C])
 - 서보모터 상태
  · 전류 (현가 / 조향, FR/FL/RR/RL) [A]
  · 위치 (현가 / 조향, FR/FL/RR/RL) [deg]
 - 플랫폼 온도 [°C]

[Wheel & Motor Position Definition]

 - FR : Front Right
 - FL : Front Left
 - RR : Rear Right
 - RL : Rear Left

Logging Start
																																					
시간[Time]	속도[Km/h]	Hgt_Enc_FL[deg]	Hgt_Enc_FR[deg]	Hgt_Enc_RL[deg]	Hgt_Enc_RR[deg]	Steer_Enc_FL[deg]	Steer_Enc_FR[deg]	Steer_Enc_RL[deg]	Steer_Enc_RR[deg]	IMU_Acc_X[g]	IMU_Acc_Y[g]	IMU_Acc_Z[g]	IMU_AngVel_X[deg/s]	IMU_AngVel_Y[deg/s]	IMU_AngVel_Z[deg/s]	Vat_Volt[V]	Vat_Curr[A]	Vat_SoC[%]	Vat_Temp[C]	Hgt_Curr_FL[Ａ]	Hgt_Curr_FR[Ａ]	Hgt_Curr_RL[Ａ]	Hgt_Curr_RR[Ａ]	Steer_Curr_FL[A]	Steer_Curr_FR[A]	Steer_Curr_RL[A]	Steer_Curr_RR[A]	Hgt_Pos_FL[deg]	Hgt_Pos_FR[deg]	Hgt_Pos_RL[deg]	Hgt_Pos_RR[deg]	Steer_Pos_FL[deg]	Steer_Pos_FR[deg]	Steer_Pos_RL[deg]	Steer_Pos_RR[deg]	Platform_Temp[C]	Distance[m]
260127_131922.976	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.005	0.01	0.00	0.00	52.2	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131922.988	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.002	0.010	-1.005	0.01	0.00	0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1	0.0
260127_131922.999	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.002	0.011	-1.006	0.01	-0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1	0.0
260127_131923.008	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.002	0.011	-1.005	0.01	-0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1	0.0
260127_131923.018	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.005	0.01	-0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1	0.0
260127_131923.028	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.005	0.01	-0.02	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1	0.0
260127_131923.038	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.005	0.01	-0.02	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1	0.0
260127_131923.049	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.005	0.01	-0.02	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.059	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.005	0.01	-0.02	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1	0.0
260127_131923.069	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.000	0.011	-1.005	0.01	-0.02	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1	0.0
260127_131923.078	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.000	0.010	-1.006	0.01	-0.03	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.089	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.000	0.010	-1.005	0.01	-0.02	-0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.099	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.000	0.010	-1.005	0.00	-0.02	-0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1	0.0
260127_131923.111	0	-1.7	-1.1	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.000	0.010	-1.004	0.00	-0.01	-0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1	0.0
260127_131923.120	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.000	0.010	-1.005	0.01	0.00	-0.02	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1	0.0
260127_131923.130	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.005	0.00	0.00	-0.02	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1	0.0
260127_131923.140	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.005	0.00	-0.01	-0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1	0.0
260127_131923.150	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.005	0.00	0.00	-0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.160	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.000	0.010	-1.005	-0.01	0.00	-0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.171	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.000	0.010	-1.005	-0.01	0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.180	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.000	0.010	-1.006	-0.02	0.02	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.190	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.000	0.010	-1.005	-0.01	0.02	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.200	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.000	0.010	-1.005	-0.01	0.02	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.210	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.000	0.010	-1.005	-0.01	0.02	0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.220	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.000	0.011	-1.005	-0.01	0.01	0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.230	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.000	0.011	-1.005	-0.01	0.01	0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.240	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.000	0.010	-1.006	-0.01	0.02	0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.250	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.005	0.00	0.02	0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.261	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.000	0.011	-1.005	0.00	0.01	0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.271	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.000	0.011	-1.005	-0.01	0.02	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.281	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.005	-0.01	0.02	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.291	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.006	0.00	0.02	-0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.301	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.005	0.00	0.01	-0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.311	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.005	0.00	0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.321	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.005	0.00	0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.331	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.002	0.010	-1.005	0.01	0.00	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.341	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.006	0.00	0.00	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.352	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.006	0.00	0.00	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.363	0	-1.6	-1.3	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.006	0.00	0.00	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.373	0	-1.6	-1.3	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.006	0.00	0.00	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.383	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.006	0.00	-0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.393	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.006	0.00	-0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.403	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.006	0.00	-0.01	-0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.413	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.005	0.00	-0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.423	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.006	0.01	-0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.433	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.005	0.01	-0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.443	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.005	0.00	-0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.454	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.005	0.00	-0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.464	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.005	-0.01	-0.01	0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.474	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.000	0.010	-1.006	-0.01	-0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.485	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.000	0.010	-1.005	-0.02	0.00	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.496	0	-1.7	-1.3	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.004	-0.01	0.00	0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.505	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.004	-0.01	0.00	0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.516	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.004	-0.01	0.00	0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.527	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.000	0.011	-1.004	-0.01	0.00	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.537	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.000	0.010	-1.004	-0.01	0.00	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.547	0	-1.7	-1.2	-2.8	-3.5	0.1	-0.3	0.0	0.0	-0.001	0.010	-1.004	0.00	0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.557	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.000	0.011	-1.004	0.00	0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.567	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.000	0.011	-1.004	0.00	0.01	0.00	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.577	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.000	0.011	-1.004	0.00	0.01	0.00	52.3	-6	60	10	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.588	0	-1.7	-1.2	-3.0	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.003	0.00	0.01	0.00	52.3	-6	60	10	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.599	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.004	0.00	0.01	0.00	52.3	-6	60	10	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.610	0	-1.6	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.005	0.00	0.01	0.01	52.3	-6	60	10	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.620	0	-1.6	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.004	0.00	0.01	0.01	52.3	-6	60	10	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.629	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.004	0.00	0.01	0.01	52.3	-6	60	10	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.639	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.004	0.00	0.01	0.01	52.3	-6	60	10	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.649	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.004	0.00	0.02	0.01	52.3	-6	60	10	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.659	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.001	0.011	-1.005	0.01	0.02	0.01	52.3	-6	60	10	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	2	0.0
260127_131923.670	0	-1.7	-1.2	-2.9	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.004	0.01	0.01	0.01	52.3	-6	60	10	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1	0.0
260127_131923.680	0	-1.7	-1.2	-2.8	-3.4	0.1	-0.3	0.0	0.0	0.001	0.010	-1.004	0.01	0.01	0.01	52.3	-6	60	9	0	0	0	0	-130	130	130	-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1	0.0
