[TEST Information]

 - Logging Start Time : 260127_143837
 - Project Name : sus-bump-crossL58R85-3kmh
 - Test Pulpose : 
 - Test Location : 
 - Test Mode : 

[Signal Description]

 - 속도 (km/h)
 - 지상고 (FR, FL, RR, RL) [mm]
 - 조향각 (FR, FL, RR, RL) [deg]
 - 가속도 (X / Y / Z) [g]
 - 각속도 (X / Y / Z) [deg/s]
 - 배터리 상태 (전압[V], 전류[A], SoC[%], 온도[°C])
 - 서보모터 상태
  · 전류 (현가 / 조향, FR/FL/RR/RL) [A]
  · 위치 (현가 / 조향, FR/FL/RR/RL) [deg]
 - 플랫폼 온도 [°C]

[Wheel & Motor Position Definition]

 - FR : Front Right
 - FL : Front Left
 - RR : Rear Right
 - RL : Rear Left

Logging Start
																																					
시간[Time]	속도[Km/h]	Hgt_Enc_FL[deg]	Hgt_Enc_FR[deg]	Hgt_Enc_RL[deg]	Hgt_Enc_RR[deg]	Steer_Enc_FL[deg]	Steer_Enc_FR[deg]	Steer_Enc_RL[deg]	Steer_Enc_RR[deg]	IMU_Acc_X[g]	IMU_Acc_Y[g]	IMU_Acc_Z[g]	IMU_AngVel_X[deg/s]	IMU_AngVel_Y[deg/s]	IMU_AngVel_Z[deg/s]	Vat_Volt[V]	Vat_Curr[A]	Vat_SoC[%]	Vat_Temp[C]	Hgt_Curr_FL[Ａ]	Hgt_Curr_FR[Ａ]	Hgt_Curr_RL[Ａ]	Hgt_Curr_RR[Ａ]	Steer_Curr_FL[A]	Steer_Curr_FR[A]	Steer_Curr_RL[A]	Steer_Curr_RR[A]	Hgt_Pos_FL[deg]	Hgt_Pos_FR[deg]	Hgt_Pos_RL[deg]	Hgt_Pos_RR[deg]	Steer_Pos_FL[deg]	Steer_Pos_FR[deg]	Steer_Pos_RL[deg]	Steer_Pos_RR[deg]	Platform_Temp[C]	Distance[m]
260127_143837.188	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.021	-1.003	0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.198	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.021	-1.003	0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.208	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.003	0.00	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.218	0	-2.1	-0.1	-3.5	-4.4	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.004	0.00	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.229	0	-2.1	-0.2	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.004	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.239	0	-2.0	-0.2	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.031	0.022	-1.003	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.249	0	-2.1	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.021	-1.003	-0.01	-0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.260	0	-2.1	-0.1	-3.5	-4.4	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.004	-0.01	-0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.270	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.004	0.00	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.282	0	-2.0	-0.1	-3.4	-4.4	0.3	-0.2	0.0	0.0	-0.032	0.022	-1.003	0.00	0.00	-0.01	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.291	0	-2.0	-0.1	-3.5	-4.4	0.3	-0.2	0.0	0.0	-0.032	0.022	-1.004	0.00	-0.01	-0.01	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.302	0	-2.1	-0.1	-3.5	-4.4	0.3	-0.2	0.0	0.0	-0.032	0.021	-1.004	0.00	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.312	0	-2.1	-0.1	-3.5	-4.3	0.3	-0.2	0.0	0.0	-0.032	0.022	-1.004	0.00	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.323	0	-2.1	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.004	0.00	0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.334	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.002	0.00	0.01	0.01	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.345	0	-2.1	-0.1	-3.5	-4.2	0.2	-0.2	0.0	0.0	-0.031	0.021	-1.003	0.00	0.01	0.01	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.355	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.031	0.021	-1.003	0.00	0.01	0.01	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.365	0	-2.1	-0.1	-3.5	-4.4	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.003	0.00	0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.376	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.004	0.00	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.386	0	-2.1	-0.1	-3.5	-4.4	0.2	-0.2	0.0	0.0	-0.031	0.022	-1.004	0.00	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.396	0	-2.0	-0.1	-3.4	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.021	-1.003	0.00	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.406	0	-2.0	-0.1	-3.5	-4.4	0.2	-0.2	0.0	0.0	-0.032	0.021	-1.004	0.00	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.416	0	-2.1	-0.1	-3.4	-4.4	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.003	0.00	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.426	0	-2.0	-0.1	-3.5	-4.4	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.003	0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.437	0	-2.0	-0.1	-3.5	-4.4	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.003	0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.447	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.031	0.022	-1.004	0.02	-0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.457	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.031	0.022	-1.003	0.01	-0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.467	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.031	0.022	-1.003	0.01	-0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.478	0	-2.1	-0.1	-3.5	-4.3	0.2	-0.3	0.0	0.0	-0.031	0.022	-1.003	0.01	-0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.488	0	-2.1	-0.1	-3.5	-4.3	0.2	-0.3	0.0	0.0	-0.031	0.022	-1.004	0.01	-0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.498	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.3	0.0	0.0	-0.031	0.022	-1.004	0.02	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.508	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.3	0.0	0.0	-0.031	0.022	-1.004	0.02	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.519	0	-2.0	-0.1	-3.5	-4.4	0.2	-0.2	0.0	0.0	-0.031	0.022	-1.004	0.02	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.531	0	-2.0	-0.2	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.021	-1.003	0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.540	0	-2.0	-0.2	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.021	-1.003	0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.551	0	-2.1	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.033	0.021	-1.004	0.02	-0.01	0.01	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.562	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.033	0.021	-1.004	0.02	-0.01	0.01	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.572	0	-2.0	-0.1	-3.4	-4.3	0.2	-0.2	0.0	0.0	-0.033	0.022	-1.004	0.02	-0.02	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.582	0	-2.0	-0.1	-3.5	-4.3	0.3	-0.2	0.0	0.0	-0.032	0.022	-1.004	0.02	-0.02	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.592	0	-2.1	-0.1	-3.5	-4.3	0.3	-0.2	0.0	0.0	-0.032	0.023	-1.004	0.01	-0.02	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.602	0	-2.1	-0.2	-3.6	-4.3	0.3	-0.2	0.0	0.0	-0.031	0.023	-1.004	0.00	-0.02	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.612	0	-2.1	-0.1	-3.5	-4.4	0.3	-0.2	0.0	0.0	-0.031	0.022	-1.004	0.01	-0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.622	0	-2.0	-0.1	-3.5	-4.4	0.3	-0.2	0.0	0.0	-0.032	0.022	-1.003	0.02	-0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.632	0	-2.1	-0.1	-3.5	-4.4	0.2	-0.2	0.0	0.0	-0.031	0.022	-1.004	0.01	-0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.642	0	-2.1	-0.1	-3.5	-4.4	0.2	-0.2	0.0	0.0	-0.031	0.022	-1.004	0.01	-0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.652	0	-2.1	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.031	0.022	-1.003	0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.662	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.004	0.00	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.673	0	-2.1	-0.1	-3.4	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.021	-1.003	0.00	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.683	0	-2.0	0.0	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.021	-1.003	0.00	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.694	0	-2.0	-0.1	-3.5	-4.4	0.2	-0.2	0.0	0.0	-0.032	0.021	-1.003	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.704	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.021	-1.003	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.714	0	-2.0	-0.1	-3.4	-4.3	0.2	-0.2	0.0	0.0	-0.033	0.021	-1.003	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.724	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.033	0.021	-1.003	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.734	0	-2.0	-0.1	-3.5	-4.3	0.3	-0.2	0.0	0.0	-0.032	0.021	-1.003	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.744	0	-2.1	-0.1	-3.5	-4.3	0.3	-0.2	0.0	0.0	-0.032	0.021	-1.003	-0.01	-0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.755	0	-2.0	-0.1	-3.5	-4.3	0.3	-0.2	0.0	0.0	-0.032	0.021	-1.003	-0.01	-0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.765	0	-2.0	-0.1	-3.5	-4.3	0.3	-0.2	0.0	0.0	-0.032	0.022	-1.003	-0.01	-0.01	0.01	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.776	0	-2.0	-0.1	-3.5	-4.3	0.3	-0.2	0.0	0.0	-0.032	0.022	-1.004	-0.01	-0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.787	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.021	-1.004	-0.01	0.00	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.797	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.003	0.00	0.01	-0.01	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.807	0	-2.0	-0.1	-3.4	-4.3	0.2	-0.2	0.0	0.0	-0.031	0.022	-1.004	0.00	0.01	-0.01	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.818	0	-2.0	-0.1	-3.4	-4.3	0.2	-0.2	0.0	0.0	-0.031	0.022	-1.004	0.00	0.01	-0.01	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.828	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.004	0.00	0.01	-0.01	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.838	0	-2.1	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.022	-1.004	0.00	0.01	-0.01	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.850	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.033	0.022	-1.004	-0.01	0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.859	0	-2.0	-0.1	-3.5	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.021	-1.004	-0.01	0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.870	0	-2.1	-0.1	-3.4	-4.4	0.2	-0.2	0.0	0.0	-0.032	0.021	-1.003	-0.01	0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_143837.880	0	-2.0	-0.1	-3.4	-4.3	0.2	-0.2	0.0	0.0	-0.032	0.021	-1.003	-0.01	0.01	0.00	52.3	-6	60	11	0	0	0	0	-130	120	130	-140	0.0	-0.7	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
